kinase	kinase_group	foreground_set_hits	foreground_set_size	background_set_hits	background_set_size	enrichment_value	enrichment_value_log2	p_value	adjusted_p_value	p_value_log10_abs	adjusted_p_value_log10_abs
TSSK1	CAMK	11	191	389	7757	1.1484273005020256	0.19965953192274047	0.3666268691815847	0.8694996849053178	0.4357757098329296	0.06073057104356493
RAF1	TKL	10	191	351	7757	1.1570531465819422	0.21045513285443662	0.36825377351738314	0.8694996849053178	0.4338527942222485	0.06073057104356493
MRCKB	AGC	3	191	88	7757	1.3845192765349832	0.4693851403554939	0.3746097914565233	0.8694996849053178	0.4264208753324749	0.06073057104356493
PKCG	AGC	3	191	88	7757	1.3845192765349832	0.4693851403554939	0.3746097914565233	0.8694996849053178	0.4264208753324749	0.06073057104356493
MEKK1	STE	11	191	392	7757	1.1396383160594081	0.1885760327937243	0.3759223060151704	0.8694996849053178	0.4249019038901057	0.06073057104356493
GCK	STE	7	191	241	7757	1.1796180834654906	0.23831984409927753	0.3869634446695792	0.8843976228543079	0.4123300596015847	0.053352433418792054
PINK1	Other	14	191	513	7757	1.1083351193574396	0.14839416472218522	0.3882312276287163	0.8843976228543079	0.4109095347864344	0.053352433418792054
PDK1	AGC	10	191	358	7757	1.1344292023750329	0.18196657589474102	0.39111974080025497	0.8843976228543079	0.40769026355628946	0.053352433418792054
PKCA	AGC	3	191	91	7757	1.3388757839019618	0.421022118794095	0.3942510326156165	0.8848745398706059	0.4042271605008303	0.05311830049353139
IKKB	Other	13	191	479	7757	1.1022199390090612	0.14041213067654712	0.40279695692637896	0.8974079260933296	0.39491381913896045	0.047010099006872905
SSTK	CAMK	14	191	523	7757	1.087143243270299	0.12054204408229759	0.41583621750117794	0.9183688723236211	0.3810776882226254	0.03698284490166152
DCAMKL2	CAMK	6	191	210	7757	1.1603590127150336	0.21457124132666863	0.41826701115729276	0.9183688723236211	0.37854638700273	0.03698284490166152
CDK9	CMGC	10	191	368	7757	1.1036023218757114	0.14222039710198467	0.42393098217229774	0.9239038721611598	0.3727048427033668	0.03437321272114933
KHS1	STE	6	191	212	7757	1.1494122295762126	0.20089630442959214	0.42688627756621245	0.9239038721611598	0.3696878055452163	0.03437321272114933
HUNK	CAMK	13	191	491	7757	1.075281773493565	0.1047147620980344	0.4372599836193544	0.9338159036458762	0.35926026582573795	0.029738733953262843
NEK11	Other	10	191	373	7757	1.0888087250677259	0.1227505329037596	0.44033807382900747	0.9338159036458762	0.35621376164707896	0.029738733953262843
DAPK3	CAMK	8	191	294	7757	1.1051038216333655	0.14418191343527093	0.44071179611010003	0.9338159036458762	0.355845324990506	0.029738733953262843
MYO3B	STE	10	191	379	7757	1.0715716476260206	0.09972831498790596	0.45997696845677327	0.9611932513269124	0.3372639133674394	0.017189287100109297
PRKD1	CAMK	10	191	379	7757	1.0715716476260206	0.09972831498790596	0.45997696845677327	0.9611932513269124	0.3372639133674394	0.017189287100109297
KHS2	STE	5	191	181	7757	1.1218940730670215	0.16593646607579216	0.4642571882859993	0.9613371064990355	0.33324136317509545	0.017124294100327946
LRRK2	TKL	11	191	421	7757	1.061135914240589	0.0856094538425363	0.4663912694896311	0.9613371064990355	0.33124958785445685	0.017124294100327946
PLK1	Other	12	191	464	7757	1.0503249684058493	0.07083576386521907	0.4751264676027166	0.9708111668930558	0.32319077590864603	0.012865236777534126
PKR	Other	13	191	505	7757	1.0454719817531493	0.0641543987735704	0.47739559032034756	0.9708111668930558	0.3211215968675651	0.012865236777534126
SNRK	CAMK	8	191	305	7757	1.0652476182301949	0.09118882582138658	0.4809518160946673	0.9715226685112279	0.31789843101161086	0.012547061564987118
CK1D	CK1	13	191	509	7757	1.0372560919161893	0.05277213033703211	0.48879661592126816	0.9754344294331184	0.3108718094999684	0.010801919393489273
PKCE	AGC	2	191	66	7757	1.2306838013644297	0.2994601389131818	0.489326842487901	0.9754344294331184	0.31040095995102174	0.010801919393489273
IRAK4	TKL	11	191	430	7757	1.0389260927797395	0.05509302731947216	0.4942458206556046	0.9788005467885502	0.30605699439442763	0.00930579670972145
CLK1	CMGC	8	191	314	7757	1.0347150431853804	0.04923350938000829	0.51335711960267	0.9999577376909771	0.28958041049451816	0.000018354675459365165
CDK12	CMGC	9	191	355	7757	1.0296143352260159	0.04210404532190323	0.5141751921790807	0.9999577376909771	0.2888888809402169	0.000018354675459365165
P38A	CMGC	11	191	440	7757	1.0153141361256544	0.02192616338427267	0.5248011929223861	0.9999577376909771	0.28000518643914	0.000018354675459365165
NEK6	Other	10	191	403	7757	1.0077559663778208	0.011146324631030192	0.5371344566824539	0.9999577376909771	0.2699169871384277	0.000018354675459365165
CDK10	CMGC	8	191	323	7757	1.0058839738706176	0.008463903577710475	0.5450966525044197	0.9999577376909771	0.26352648501197057	0.000018354675459365165
PRKD2	CAMK	6	191	241	7757	1.011101214398992	0.015927422762829633	0.5481569399241167	0.9999577376909771	0.2610950831486535	0.000018354675459365165
ERK5	CMGC	12	191	489	7757	0.996627372884078	-0.004873895959442394	0.5482060252998644	0.9999577376909771	0.2610561954654322	0.000018354675459365165
smMLCK	CAMK	6	191	243	7757	1.00277939370435	0.0040042553870104644	0.5561342426663336	0.9999577376909771	0.25482036343202064	0.000018354675459365165
CK1G3	CK1	14	191	575	7757	0.9888276804006373	-0.016208965502498434	0.5579407453793002	0.9999577376909771	0.2534119217098265	0.000018354675459365165
BRSK2	CAMK	7	191	290	7757	0.9803033038454594	-0.02869990968569533	0.5756966494351571	0.9999577376909771	0.2398062981391981	0.000018354675459365165
